time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-08-17,22.2,17.8,29.4,,,326.0,4.4,,1010.4,
2019-08-18,23.2,18.9,29.0,,,330.0,4.5,,1009.0,
2019-08-19,23.6,19.4,29.1,,,44.0,4.3,,1008.2,
2019-08-20,23.2,17.2,29.2,,,81.0,4.7,,1008.6,
2019-08-21,22.7,17.9,28.6,,,124.0,4.3,,1009.4,
2019-08-22,21.4,17.5,27.1,,,96.0,4.4,,1011.1,
2019-08-23,21.3,16.7,27.5,,,304.0,5.7,,1011.9,
2019-08-24,21.0,17.7,25.8,,,329.0,4.4,,1012.1,
2019-08-25,21.1,18.0,27.4,,,324.0,4.3,,1011.3,
2019-08-26,20.6,18.0,25.1,,,336.0,3.6,,1010.3,
2019-08-27,20.6,17.0,25.7,,,15.0,3.5,,1010.7,
2019-08-28,20.9,15.9,27.8,,,101.0,3.4,,1012.1,
2019-08-29,21.7,16.3,28.8,,,61.0,3.8,,1012.1,
2019-08-30,21.9,16.8,28.8,,,353.0,3.8,,1011.8,
2019-08-31,21.7,16.6,28.7,,,314.0,3.7,,1011.5,
2019-09-01,22.0,16.4,28.3,,,350.0,4.3,,1011.1,
2019-09-02,21.7,17.3,29.1,,,356.0,4.3,,1011.0,
2019-09-03,21.1,14.8,27.5,,,352.0,4.0,,1010.4,
2019-09-04,21.3,17.4,28.9,,,329.0,4.0,,1009.3,
2019-09-05,21.2,16.9,27.6,,,38.0,3.8,,1012.9,
2019-09-06,20.9,17.7,27.0,,,32.0,3.4,,1013.7,
2019-09-07,20.2,17.3,25.8,,,12.0,3.4,,1013.4,
2019-09-08,19.7,16.8,25.3,,,358.0,3.4,,1013.2,
2019-09-09,20.5,15.3,27.4,,,330.0,3.6,,1012.5,
2019-09-10,20.6,16.6,27.9,,,54.0,3.0,,1012.0,
2019-09-11,21.0,17.0,27.3,,,44.0,3.4,,1012.2,
2019-09-12,21.5,17.4,26.7,,,52.0,3.7,,1010.9,
2019-09-13,21.0,16.9,28.0,,,66.0,3.6,,1011.1,
2019-09-14,21.0,17.2,26.6,,,68.0,3.7,,1012.1,
2019-09-15,21.3,16.3,27.3,,,61.0,3.8,,1011.7,
2019-09-16,22.0,17.4,28.5,,,354.0,3.7,,1010.8,
2019-09-17,22.3,18.0,29.2,,,335.0,3.9,,1009.9,
2019-09-18,21.7,18.3,26.9,,,31.0,3.5,,1009.9,
2019-09-19,20.4,17.8,25.9,,,95.0,3.1,,1010.7,
2019-09-20,20.7,17.1,27.7,,,133.0,3.0,,1010.4,
2019-09-21,21.5,16.9,27.4,,,,3.2,,1010.7,
2019-09-22,22.1,17.9,28.4,,,4.0,3.7,,1010.7,
2019-09-23,22.5,18.2,29.5,,,342.0,4.5,,1010.7,
2019-09-24,22.3,18.1,29.7,,,327.0,4.3,,1009.6,
2019-09-25,21.5,16.4,25.9,,,319.0,4.1,,1010.0,
2019-09-26,21.7,17.7,27.3,,,331.0,4.7,,1009.7,
2019-09-27,22.4,18.5,29.0,,,3.0,4.2,,1006.5,
2019-09-28,22.3,16.9,27.9,,,334.0,3.7,,1005.5,
2019-09-29,20.7,18.6,24.0,,,74.0,4.7,,1006.0,
2019-09-30,19.8,18.0,24.0,,,105.0,4.3,,1009.1,
2019-10-01,20.7,17.1,28.1,,,68.0,3.6,,1008.7,
2019-10-02,20.1,16.4,26.9,,,33.0,3.5,,1009.0,
2019-10-03,20.5,16.2,27.7,,,22.0,3.2,,1010.0,
2019-10-04,21.0,15.8,29.1,,,11.0,3.7,,1011.5,
2019-10-05,21.3,17.4,27.1,,,345.0,4.3,,1011.9,
2019-10-06,22.0,17.7,28.5,,,334.0,4.0,,1010.4,
2019-10-07,22.2,17.7,28.5,,,69.0,4.2,,1009.6,
2019-10-08,20.8,14.5,27.6,,,92.0,3.8,,1010.8,
2019-10-09,21.1,13.5,27.8,,,,3.7,,1009.9,
2019-10-10,22.0,17.4,29.7,,,329.0,3.1,,1008.5,
2019-10-11,22.0,17.8,29.7,,,308.0,3.4,,1008.7,
2019-10-12,21.1,16.5,27.1,,,,3.6,,1009.8,
2019-10-13,21.1,15.7,27.5,,,,3.6,,1009.7,
2019-10-14,21.9,15.9,29.7,,,341.0,3.7,,1009.7,
2019-10-15,22.9,18.0,30.6,,,356.0,4.1,,1008.6,
2019-10-16,22.1,15.8,29.5,,,63.0,3.4,,1007.4,
2019-10-17,20.9,17.5,27.3,,,97.0,3.3,,1008.4,
2019-10-18,20.0,17.8,24.2,,,326.0,3.3,,1009.1,
2019-10-19,20.0,17.8,24.4,,,342.0,3.1,,1008.0,
2019-10-20,19.6,17.5,23.0,,,,2.9,,1007.6,
2019-10-21,19.4,16.8,23.3,,,353.0,3.6,,1010.2,
2019-10-22,19.2,15.7,24.8,,,52.0,3.8,,1012.2,
2019-10-23,19.4,15.2,26.3,,,56.0,3.0,,1011.4,
2019-10-24,19.8,15.3,26.2,,,,3.3,,1009.3,
2019-10-25,19.7,14.6,27.1,,,324.0,3.4,,1009.1,
2019-10-26,19.0,14.9,24.4,,,,3.4,,1009.8,
2019-10-27,19.0,13.7,26.1,,,318.0,3.1,,1010.5,
2019-10-28,18.8,12.2,26.3,,,312.0,3.4,,1010.8,
2019-10-29,19.1,12.7,26.0,,,297.0,3.6,,1009.9,
2019-10-30,19.4,14.4,25.3,,,307.0,4.0,,1010.8,
2019-10-31,19.7,14.1,28.9,,,,3.6,,1012.0,
2019-11-01,18.5,14.1,26.0,,,71.0,3.2,,1015.4,
2019-11-02,19.2,14.4,27.1,,,52.0,3.5,,1014.0,
2019-11-03,18.9,15.2,25.1,,,54.0,3.7,,1014.1,
2019-11-04,19.7,14.9,25.9,,,358.0,3.4,,1012.0,
2019-11-05,19.9,14.2,27.5,,,54.0,3.2,,1012.3,
2019-11-06,19.7,14.7,25.2,,,76.0,3.4,,1013.3,
2019-11-07,20.3,15.1,27.6,,,,3.3,,1013.0,
2019-11-08,20.5,15.7,28.0,,,57.0,3.5,,1012.2,
2019-11-09,19.7,13.9,26.7,,,,3.0,,1013.6,
2019-11-10,19.6,13.1,27.8,,,39.0,3.2,,1013.6,
2019-11-11,20.0,12.8,27.0,,,329.0,3.4,,1011.9,
2019-11-12,18.3,13.9,25.8,,,61.0,3.1,,1012.4,
2019-11-13,15.9,14.3,19.0,,,,2.9,,1014.0,
2019-11-14,16.9,13.2,21.9,,,26.0,2.7,,1014.5,
2019-11-15,17.1,12.3,23.4,,,,2.8,,1015.7,
2019-11-16,17.4,13.1,24.4,,,,2.7,,1014.2,
2019-11-17,17.5,14.2,22.1,,,,2.8,,1012.8,
2019-11-18,18.4,13.8,23.9,,,,3.2,,1012.3,
2019-11-19,18.5,12.5,25.2,,,327.0,3.6,,1012.0,
2019-11-20,18.5,13.1,24.4,,,312.0,3.7,,1012.7,
2019-11-21,18.7,13.2,25.3,,,322.0,3.9,,1013.4,
2019-11-22,19.0,12.8,26.7,,,342.0,3.9,,1012.7,
2019-11-23,18.9,13.4,27.1,,,321.0,3.2,,1012.4,
2019-11-24,18.7,13.1,26.7,,,,2.8,,1012.5,
2019-11-25,17.6,9.6,24.9,,,307.0,3.9,,1010.8,
2019-11-26,18.2,13.0,24.2,,,281.0,3.4,,1010.1,
2019-11-27,18.4,12.8,26.7,,,178.0,3.8,,1012.0,
2019-11-28,17.9,11.7,25.7,,,262.0,3.6,,1015.3,
2019-11-29,18.3,11.3,26.4,,,,3.6,,1015.7,
2019-11-30,18.4,11.9,26.3,,,316.0,4.0,,1013.3,
2019-12-01,18.3,10.6,28.1,,,300.0,3.3,,1012.5,
2019-12-02,18.4,11.8,26.3,,,123.0,2.7,,1014.3,
2019-12-03,18.2,12.2,26.3,,,268.0,3.6,,1014.3,
2019-12-04,17.2,11.0,25.1,,,297.0,3.3,,1014.2,
2019-12-05,17.1,10.2,25.8,,,275.0,3.3,,1014.5,
2019-12-06,17.3,10.2,26.7,,,223.0,3.0,,1015.7,
2019-12-07,16.2,9.0,25.6,,,,2.8,,1018.4,
2019-12-08,15.8,7.6,25.6,,,268.0,3.1,,1017.0,
2019-12-09,16.5,9.2,24.9,,,255.0,3.6,,1014.0,
2019-12-10,15.2,8.1,24.4,,,274.0,3.1,,1014.9,
2019-12-11,14.6,7.6,23.7,,,138.0,3.3,,1017.2,
2019-12-12,15.6,8.9,24.7,,,,3.2,,1017.9,
2019-12-13,15.7,8.6,25.5,,,312.0,3.3,,1016.4,
2019-12-14,14.9,6.2,26.3,,,197.0,3.0,,1014.8,
2019-12-15,15.4,7.8,25.3,,,246.0,3.6,,1014.2,
2019-12-16,14.7,6.9,23.6,,,,3.0,,1014.6,
2019-12-17,14.6,7.8,23.3,,,,2.5,,1014.0,
2019-12-18,14.5,9.7,21.7,,,100.0,4.1,,1014.8,
2019-12-19,14.3,6.8,22.2,,,,2.9,,1016.0,
2019-12-20,14.3,11.1,18.8,,,,2.6,,1016.7,
2019-12-21,13.1,11.4,15.1,,,69.0,4.3,,1017.7,
2019-12-22,12.7,7.8,18.7,,,94.0,4.0,,1019.8,
2019-12-23,14.1,8.3,23.8,,,121.0,3.0,,1017.4,
2019-12-24,15.1,8.9,23.9,,,278.0,3.4,,1015.5,
2019-12-25,15.4,9.0,24.2,,,,3.4,,1013.4,
2019-12-26,15.2,7.1,24.2,,,283.0,3.5,,1013.2,
2019-12-27,16.0,8.6,24.8,,,242.0,3.4,,1013.1,
2019-12-28,15.7,10.5,21.5,,,294.0,4.7,,1013.6,
2019-12-29,14.9,11.2,20.7,,,,3.1,,1014.3,
2019-12-30,14.7,7.3,23.6,,,,3.0,,1013.9,
2019-12-31,15.4,9.4,22.7,,,,3.5,,1014.5,
2020-01-01,16.6,12.6,21.6,,,191.0,5.9,,1012.0,
2020-01-02,14.2,9.0,19.4,,,217.0,6.9,,1009.9,
2020-01-03,11.4,3.7,21.6,,,279.0,3.3,,1016.5,
2020-01-04,11.0,5.1,20.7,,,85.0,4.6,,1023.3,
2020-01-05,10.3,2.1,20.2,,,,3.3,,1024.7,
2020-01-06,11.8,3.2,23.4,,,,2.7,,1021.3,
2020-01-07,13.5,7.2,24.4,,,,3.0,,1018.7,
2020-01-08,13.6,6.1,22.3,,,99.0,2.7,,1019.7,
2020-01-09,15.3,7.2,24.2,,,303.0,3.3,,1016.8,
2020-01-10,15.7,8.7,24.8,,,289.0,3.2,,1015.2,
2020-01-11,15.6,8.7,25.1,,,156.0,2.8,,1015.2,
2020-01-12,15.4,7.8,24.5,,,312.0,2.7,,1015.7,
2020-01-13,16.0,8.7,26.0,,,,2.6,,1016.1,
2020-01-14,16.5,9.3,25.6,,,,2.6,,1015.5,
2020-01-15,17.3,10.4,25.7,,,,2.9,,1014.2,
2020-01-16,17.8,10.7,25.6,,,,3.0,,1013.8,
2020-01-17,17.6,12.9,25.4,,,357.0,3.6,,1014.7,
2020-01-18,17.1,11.4,25.8,,,0.0,2.7,,1015.5,
2020-01-19,17.6,13.4,25.9,,,72.0,3.2,,1016.3,
2020-01-20,17.0,11.7,24.1,,,66.0,3.5,,1018.4,
2020-01-21,16.7,9.9,24.9,,,,3.5,,1018.6,
2020-01-22,17.8,11.2,24.1,,,274.0,4.4,,1014.1,
2020-01-23,15.6,10.8,20.6,,,,2.7,,1013.1,
2020-01-24,15.3,8.2,23.5,,,211.0,2.8,,1013.8,
2020-01-25,16.5,11.5,23.3,,,222.0,3.6,,1014.2,
2020-01-26,16.4,12.1,21.9,,,,3.8,,1015.2,
2020-01-27,15.0,7.5,23.2,,,248.0,3.8,,1015.6,
2020-01-28,14.6,6.9,24.1,,,271.0,3.7,,1013.5,
2020-01-29,15.0,6.9,24.9,,,,4.2,,1012.8,
2020-01-30,14.5,10.0,20.2,,,217.0,5.0,,1012.3,
2020-01-31,14.4,8.6,22.2,,,,3.6,,1014.1,
2020-02-01,14.8,11.5,20.1,,,70.0,4.3,,1017.6,
2020-02-02,15.2,12.7,18.8,,,80.0,3.1,,1017.8,
2020-02-03,13.8,10.7,15.8,,,72.0,4.0,,1016.5,
2020-02-04,15.5,11.6,21.6,,,190.0,4.7,,1015.0,
2020-02-05,15.2,11.3,20.6,,,195.0,5.6,,1011.6,
2020-02-06,13.6,6.1,22.3,,,263.0,3.9,,1012.1,
2020-02-07,14.1,4.9,25.5,,,299.0,3.4,,1012.6,
2020-02-08,15.0,6.6,25.2,,,243.0,3.4,,1015.1,
2020-02-09,16.7,8.4,27.1,,,,4.4,,1014.7,
2020-02-10,18.2,11.0,26.6,,,285.0,4.4,,1013.6,
2020-02-11,18.5,10.3,27.7,,,287.0,5.0,,1012.4,
2020-02-12,17.2,10.2,23.4,,,223.0,4.5,,1011.4,
2020-02-13,17.0,8.2,25.6,,,296.0,3.9,,1011.9,
2020-02-14,17.8,9.1,26.3,,,231.0,3.4,,1013.7,
2020-02-15,18.6,11.1,27.0,,,,3.8,,1014.3,
2020-02-16,19.6,11.6,28.4,,,324.0,3.9,,1011.9,
2020-02-17,20.5,12.3,30.4,,,317.0,4.3,,1008.2,
2020-02-18,21.0,11.9,30.3,,,312.0,4.2,,1008.6,
2020-02-19,21.1,12.4,30.0,,,319.0,4.1,,1010.6,
2020-02-20,20.7,11.4,29.8,,,305.0,3.9,,1012.1,
2020-02-21,20.1,14.0,27.7,,,110.0,4.1,,1014.4,
2020-02-22,20.3,14.0,27.5,,,4.0,4.2,,1015.6,
2020-02-23,20.2,13.1,27.6,,,299.0,5.7,,1014.3,
2020-02-24,19.4,10.1,28.0,,,284.0,5.3,,1011.1,
2020-02-25,18.5,10.8,26.1,,,277.0,6.0,,1008.9,
2020-02-26,17.8,9.1,27.6,,,86.0,3.6,,1011.3,
2020-02-27,17.5,10.2,25.9,,,106.0,4.1,,1014.9,
2020-02-28,18.8,11.1,27.6,,,28.0,3.5,,1015.7,
2020-02-29,19.5,10.6,28.2,,,,4.6,,1015.5,
2020-03-01,20.0,11.1,28.7,,,282.0,5.7,,1013.5,
2020-03-02,20.3,11.0,29.8,,,261.0,4.4,,1011.1,
2020-03-03,19.4,11.0,28.1,,,238.0,6.6,,1009.2,
2020-03-04,18.7,11.7,26.4,,,216.0,5.2,,1010.4,
2020-03-05,19.3,10.7,28.5,,,112.0,3.5,,1012.0,
2020-03-06,19.5,12.6,27.0,,,113.0,4.2,,1014.6,
2020-03-07,20.3,14.5,27.6,,,103.0,4.6,,1014.4,
2020-03-08,20.1,13.8,27.7,,,315.0,4.4,,1012.5,
2020-03-09,20.6,14.0,27.6,,,326.0,3.9,,1013.6,
2020-03-10,21.8,13.8,29.9,,,50.0,3.9,,1013.8,
2020-03-11,22.2,13.7,31.0,,,348.0,4.5,,1011.9,
2020-03-12,22.1,13.5,30.8,,,292.0,4.7,,1008.8,
2020-03-13,22.1,13.2,31.0,,,295.0,5.0,,1009.5,
2020-03-14,22.1,13.6,31.1,,,267.0,3.4,,1011.4,
2020-03-15,21.8,14.8,31.3,,,279.0,4.1,,1012.3,
2020-03-16,21.5,14.3,30.1,,,280.0,3.9,,1012.3,
2020-03-17,21.1,13.8,29.6,,,280.0,4.7,,1012.1,
2020-03-18,21.3,13.4,29.6,,,296.0,5.0,,1012.2,
2020-03-19,21.5,11.6,30.5,,,305.0,6.2,,1012.7,
2020-03-20,22.2,11.9,31.5,,,332.0,4.6,,1013.2,
2020-03-21,22.4,13.5,30.7,,,295.0,4.2,,1012.7,
2020-03-22,23.0,13.2,32.4,,,319.0,6.1,,1011.7,
2020-03-23,23.2,13.7,32.8,,,300.0,5.3,,1011.4,
2020-03-24,23.8,13.6,34.0,,,308.0,5.3,,1010.4,
2020-03-25,23.6,12.9,34.1,,,302.0,5.2,,1008.5,
2020-03-26,23.7,13.6,34.1,,,309.0,4.6,,1007.5,
2020-03-27,23.1,14.5,31.7,,,300.0,6.4,,1007.1,
2020-03-28,22.3,12.4,31.1,,,290.0,5.0,,1008.3,
2020-03-29,22.3,12.8,31.7,,,299.0,4.3,,1008.7,
2020-03-30,22.7,13.1,31.7,,,308.0,4.6,,1009.7,
2020-03-31,23.1,13.2,31.7,,,305.0,5.4,,1008.6,
2020-04-01,22.8,14.2,32.4,,,290.0,5.5,,1007.9,
2020-04-02,22.5,13.1,32.2,,,307.0,5.4,,1008.4,
2020-04-03,22.6,12.6,31.3,,,290.0,5.7,,1007.6,
2020-04-04,22.6,13.2,31.9,,,283.0,5.6,,1007.4,
2020-04-05,,,,,,,,,,
2020-04-06,22.5,12.2,31.3,,,256.0,4.9,,1009.5,
2020-04-07,23.0,11.9,32.3,,,269.0,5.0,,1011.2,
2020-04-08,23.2,12.1,32.4,,,282.0,5.1,,1010.9,
2020-04-09,23.3,13.0,32.7,,,293.0,5.2,,1010.6,
2020-04-10,23.2,13.1,32.2,,,299.0,5.6,,1010.0,
2020-04-11,22.5,13.2,31.1,,,291.0,6.4,,1008.5,
2020-04-12,22.3,13.5,31.4,,,261.0,6.6,,1008.7,
2020-04-13,22.1,11.4,30.8,,,274.0,5.8,,1011.5,
2020-04-14,22.2,10.2,32.9,,,265.0,4.3,,1010.3,
2020-04-15,22.9,11.2,33.5,,,299.0,5.0,,1009.3,
2020-04-16,23.2,12.2,34.1,,,282.0,4.8,,1009.4,
2020-04-17,23.6,13.5,33.1,,,276.0,4.9,,1011.0,
2020-04-18,23.5,14.2,31.9,,,296.0,5.8,,1010.7,
2020-04-19,23.7,14.5,32.6,,,307.0,6.6,,1009.1,
2020-04-20,23.9,13.4,32.4,,,299.0,6.6,,1008.5,
2020-04-21,24.5,14.1,34.4,,,298.0,6.0,,1008.0,
2020-04-22,24.0,14.1,32.1,,,307.0,6.5,,1008.4,
2020-04-23,24.1,14.9,33.2,,,300.0,6.4,,1007.6,
2020-04-24,23.3,11.1,33.1,,,308.0,5.7,,1008.0,
2020-04-25,23.9,12.7,34.5,,,291.0,4.5,,1008.1,
2020-04-26,24.6,13.9,34.6,,,185.0,4.6,,1009.0,
2020-04-27,25.0,16.9,34.2,,,337.0,4.9,,1010.6,
2020-04-28,24.5,14.4,33.0,,,299.0,6.5,,1010.4,
2020-04-29,24.0,13.1,33.4,,,299.0,4.8,,1009.5,
2020-04-30,23.2,15.9,33.3,,,100.0,4.9,,1010.2,
2020-05-01,23.4,13.7,32.3,,,100.0,4.3,,1011.6,
2020-05-02,24.1,14.8,32.9,,,317.0,4.7,,1010.8,
2020-05-03,24.7,15.1,34.6,,,281.0,5.0,,1008.9,
2020-05-04,25.0,18.0,33.4,,,305.0,5.7,,1006.6,
2020-05-05,23.6,15.6,33.2,,,311.0,4.3,,1008.0,
2020-05-06,22.4,17.4,30.4,,,72.0,4.0,,1010.6,
2020-05-07,21.2,16.1,28.5,,,98.0,4.5,,1012.0,
2020-05-08,21.3,14.5,28.8,,,319.0,5.0,,1011.4,
2020-05-09,22.9,15.1,31.3,,,335.0,4.6,,1010.5,
2020-05-10,23.2,12.9,32.2,,,305.0,4.7,,1011.0,
2020-05-11,22.7,13.1,30.8,,,306.0,5.5,,1011.9,
2020-05-12,22.9,12.2,32.2,,,295.0,5.1,,1010.5,
2020-05-13,23.3,13.2,33.0,,,283.0,4.7,,1008.9,
2020-05-14,23.2,12.7,32.5,,,295.0,4.7,,1008.9,
2020-05-15,22.9,11.7,32.0,,,271.0,5.4,,1007.8,
2020-05-16,22.7,13.0,31.7,,,275.0,5.5,,1007.8,
2020-05-17,22.9,11.1,32.8,,,309.0,4.6,,1009.1,
2020-05-18,24.3,13.5,34.4,,,292.0,4.2,,1009.0,
2020-05-19,24.8,14.9,33.5,,,306.0,5.3,,1008.2,
2020-05-20,24.5,15.7,33.1,,,300.0,6.3,,1007.4,
2020-05-21,24.2,14.4,32.9,,,293.0,6.9,,1006.5,
2020-05-22,24.1,15.1,32.9,,,294.0,6.6,,1007.1,
2020-05-23,23.7,13.2,32.5,,,294.0,5.7,,1007.1,
2020-05-24,22.9,11.8,32.0,,,293.0,6.3,,1006.9,
2020-05-25,23.0,11.9,32.9,,,288.0,5.5,,1005.6,
2020-05-26,23.3,12.8,32.4,,,289.0,4.9,,1006.3,
2020-05-27,24.3,13.0,34.1,,,274.0,4.5,,1007.6,
2020-05-28,24.4,13.7,33.8,,,317.0,4.5,,1008.2,
2020-05-29,24.4,16.2,34.4,,,350.0,4.5,,1008.1,
2020-05-30,22.9,16.7,29.5,,,79.0,4.2,,1008.7,
2020-05-31,22.9,16.0,30.9,,,106.0,4.2,,1008.5,
2020-06-01,23.5,16.8,34.1,,,251.0,4.6,,1007.9,
2020-06-02,24.1,17.9,33.0,,,330.0,4.6,,1007.7,
2020-06-03,25.7,18.5,35.5,,,356.0,4.7,,1005.7,
2020-06-04,26.8,18.9,36.1,,,21.0,5.4,,1003.1,
2020-06-05,27.2,19.6,37.1,,,15.0,4.9,,1002.9,
2020-06-06,26.1,19.7,34.3,,,280.0,5.2,,1003.4,
2020-06-07,24.7,18.8,31.8,,,293.0,6.3,,1004.9,
2020-06-08,24.6,19.0,31.9,,,288.0,6.8,,1006.1,
2020-06-09,24.0,16.8,34.6,,,305.0,5.5,,1007.6,
2020-06-10,24.3,17.3,32.8,,,64.0,4.9,,1009.3,
2020-06-11,24.1,18.8,31.3,,,85.0,4.8,,1011.9,
2020-06-12,23.4,18.1,30.3,,,94.0,5.5,,1012.8,
2020-06-13,23.6,16.9,32.1,,,107.0,4.6,,1010.1,
2020-06-14,22.8,17.3,32.9,,,308.0,4.4,,1008.8,
2020-06-15,23.0,17.2,33.4,,,32.0,5.5,,1010.2,
2020-06-16,23.9,17.6,33.1,,,21.0,4.3,,1010.1,
2020-06-17,24.4,18.1,33.6,,,279.0,5.6,,1009.5,
2020-06-18,24.6,18.7,32.7,,,309.0,4.6,,1008.4,
2020-06-19,24.5,17.4,34.0,,,124.0,5.1,,1007.9,
2020-06-20,23.3,18.8,30.7,,,314.0,5.5,,1009.2,
2020-06-21,22.6,18.2,30.2,,,344.0,5.4,,1010.0,
2020-06-22,22.3,17.8,31.0,,,352.0,4.4,,1011.1,
2020-06-23,22.0,17.1,28.4,,,324.0,5.1,,1010.3,
2020-06-24,20.9,16.6,26.5,,,120.0,4.4,,1009.0,
2020-06-25,20.8,16.8,26.7,,,69.0,3.9,,1009.3,
2020-06-26,21.0,17.7,27.0,,,81.0,3.4,,1011.8,
2020-06-27,21.9,16.3,30.5,,,61.0,3.8,,1011.2,
2020-06-28,22.0,17.8,29.4,,,330.0,4.6,,1009.8,
2020-06-29,21.9,16.2,30.0,,,331.0,4.7,,1010.3,
2020-06-30,22.3,18.3,28.6,,,320.0,4.8,,1009.4,
2020-07-01,21.6,18.5,26.5,,,11.0,4.4,,1009.7,
2020-07-02,21.4,16.5,26.0,,,330.0,4.2,,1010.4,
2020-07-03,21.9,16.1,28.8,,,17.0,4.7,,1010.4,
2020-07-04,22.4,16.8,29.9,,,354.0,4.4,,1010.7,
2020-07-05,22.8,17.8,29.9,,,291.0,4.6,,1009.6,
2020-07-06,22.9,18.1,31.6,,,313.0,4.4,,1009.3,
2020-07-07,21.6,17.1,27.8,,,63.0,4.0,,1010.7,
2020-07-08,20.4,17.1,24.8,,,288.0,3.9,,1011.6,
2020-07-09,20.7,16.7,25.8,,,22.0,3.7,,1012.2,
2020-07-10,21.3,16.1,28.9,,,23.0,3.8,,1013.1,
2020-07-11,22.6,16.9,29.6,,,91.0,4.3,,1012.2,
2020-07-12,21.9,17.9,28.6,,,93.0,4.3,,1011.7,
2020-07-13,21.8,15.5,30.0,,,291.0,4.7,,1012.3,
2020-07-14,22.4,17.7,29.9,,,312.0,4.9,,1011.2,
2020-07-15,21.6,16.1,27.7,,,312.0,4.0,,1011.2,
2020-07-16,21.6,17.3,28.7,,,348.0,4.3,,1011.9,
2020-07-17,21.6,17.2,27.9,,,38.0,4.2,,1012.8,
2020-07-18,20.9,15.6,27.9,,,324.0,4.4,,1011.8,
2020-07-19,20.5,14.6,28.7,,,265.0,3.4,,1011.6,
2020-07-20,21.2,15.6,27.3,,,315.0,4.0,,1011.3,
2020-07-21,22.0,15.5,29.3,,,320.0,4.8,,1009.9,
2020-07-22,22.1,17.2,28.2,,,311.0,4.5,,1009.8,
2020-07-23,21.2,18.0,29.1,,,334.0,3.8,,1010.3,
2020-07-24,21.0,17.1,26.7,,,353.0,3.1,,1010.9,
2020-07-25,21.4,17.4,26.8,,,336.0,4.0,,1009.6,
2020-07-26,21.2,16.6,27.0,,,311.0,4.0,,1009.4,
2020-07-27,20.8,17.0,26.4,,,309.0,3.9,,1009.9,
2020-07-28,20.8,16.9,27.4,,,319.0,4.0,,1010.0,
2020-07-29,19.9,16.9,23.6,,,356.0,3.5,,1010.8,
2020-07-30,20.5,17.2,27.3,,,358.0,3.4,,1011.5,
2020-07-31,20.5,17.5,25.9,,,8.0,3.5,,1012.3,
2020-08-01,20.7,16.9,27.7,,,35.0,3.6,,1012.5,
2020-08-02,21.1,16.5,28.0,,,24.0,3.9,,1012.1,
2020-08-03,21.6,16.9,28.8,,,38.0,4.0,,1013.2,
2020-08-04,21.9,17.4,29.5,,,53.0,4.0,,1013.3,
2020-08-05,21.7,18.0,30.0,,,17.0,3.8,,1012.2,
2020-08-06,22.2,16.9,29.4,,,44.0,3.2,,1010.5,
2020-08-07,22.6,17.6,29.6,,,39.0,4.0,,1010.2,
2020-08-08,22.5,17.7,28.3,,,61.0,4.4,,1011.1,
2020-08-09,20.6,17.5,25.8,,,98.0,3.9,,1012.8,
2020-08-10,20.9,16.7,28.1,,,79.0,3.3,,1013.6,
2020-08-11,21.2,16.5,28.4,,,26.0,3.5,,1011.0,
2020-08-12,21.0,16.5,28.5,,,59.0,3.6,,1011.1,
2020-08-13,19.9,16.7,27.2,,,102.0,3.5,,1011.7,
2020-08-14,21.2,15.9,28.1,,,91.0,3.6,,1011.8,
2020-08-15,21.7,16.5,29.2,,,45.0,3.9,,1010.1,
2020-08-16,20.2,15.7,26.3,,,114.0,3.6,,1012.1,
2020-08-17,20.7,16.7,27.2,,,102.0,3.6,,1013.0,
2020-08-18,19.8,17.0,24.6,,,87.0,3.7,,1013.9,
2020-08-19,20.1,16.3,24.9,,,20.0,3.4,,1012.3,
2020-08-20,20.6,16.7,27.7,,,336.0,3.6,,1010.6,
2020-08-21,21.6,17.6,28.1,,,318.0,4.1,,1009.2,
2020-08-22,22.3,18.1,29.4,,,308.0,4.3,,1007.8,
2020-08-23,22.2,17.7,28.6,,,61.0,4.0,,1007.5,
2020-08-24,21.0,16.2,28.0,,,59.0,3.8,,1008.3,
2020-08-25,21.3,17.4,26.9,,,47.0,3.6,,1007.3,
2020-08-26,21.7,17.9,27.4,,,71.0,4.3,,1005.5,
2020-08-27,20.9,18.2,26.2,,,117.0,3.7,,1007.1,
2020-08-28,21.0,17.7,26.7,,,356.0,4.3,,1010.4,
2020-08-29,21.2,17.7,27.4,,,308.0,5.1,,1010.2,
2020-08-30,21.0,17.0,27.2,,,325.0,4.1,,1009.4,
2020-08-31,21.0,17.5,28.5,,,309.0,3.5,,1010.2,
2020-09-01,21.5,17.4,27.0,,,308.0,3.9,,1011.8,
2020-09-02,22.0,17.7,29.0,,,331.0,4.3,,1011.4,
2020-09-03,22.9,18.0,30.2,,,351.0,4.6,,1008.7,
2020-09-04,22.7,16.1,28.7,,,53.0,4.4,,1008.6,
2020-09-05,21.5,17.1,27.2,,,98.0,3.9,,1011.0,
2020-09-06,20.9,17.5,27.0,,,74.0,3.5,,1012.6,
2020-09-07,20.4,17.1,24.8,,,10.0,3.9,,1010.5,
2020-09-08,20.4,17.2,26.9,,,317.0,3.3,,1007.9,
2020-09-09,20.9,17.1,27.7,,,288.0,3.1,,1008.4,
2020-09-10,21.0,17.9,27.6,,,50.0,3.3,,1010.9,
